Person ID,OType,OName,OLon,OLat,OXCoord,OYCoord,ODepartureTime,DType,DName,DLon,DLat,DXCoord,DYCoord,GCDistance,Prob. of Driving Themselves,Prob. of Getting a Ride,Prob. of Using Uber/MT,Prob. of Taking AV System,Trip_Type
34004496875,H,Home,-74.6517,40.3552,2408,464,50353.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.5346,0.0,0.002,0.005,0.994,O
34004559430,O,PRINCETON HEALTHCARE SYST,-74.6502,40.3562,2408,464,50734.0,O,MANDALAY TRADING CO,-74.6604,40.3505,2408,463,0.6701,0.228,0.077,0.077,0.618,O
34004496939,H,Home,-74.6517,40.3552,2408,464,51145.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.5386,0.958,0.008,0.008,0.025,O
34004503875,O,TILLIES KITCHEN CATERERS,-74.6502,40.3562,2408,464,51148.0,H,Home,-74.6629,40.3587,2407,464,0.6868,0.375,0.125,0.125,0.375,O
34004498469,O,CLAY TARGET SPORTS,-74.6502,40.3562,2408,464,51849.0,H,Home,-74.6581,40.3508,2408,463,0.5607,0.986,0.001,0.001,0.011,O
34004503701,O,PRINCETON INTERNATIONAL PRPRTS,-74.6502,40.3553,2408,464,51942.0,H,Home,-74.6664,40.3581,2407,464,0.8726,0.323,0.068,0.068,0.542,O
34004689221,W,BUDNY FUEL OIL CO,-74.6502,40.3562,2408,464,52097.0,O,CHEZ ALICE OF PRINCETON,-74.6612,40.3495,2408,463,0.7447,0.418,0.116,0.116,0.349,W
34008527626,W,AL LASSO REALTY CO,-74.6502,40.3562,2408,464,52253.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.993,0.001,0.001,0.004,W
34004502860,H,Home,-74.654,40.3603,2408,464,52667.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.7809,0.0,0.009,0.026,0.966,O
34004499822,O,PRINCETON HEALTHCARE SYST,-74.6502,40.3562,2408,464,52968.0,H,Home,-74.6644,40.3501,2407,463,0.8596,0.242,0.076,0.076,0.606,O
34004502881,H,Home,-74.654,40.3603,2408,464,53870.0,W,PRINCETON UNIVERSITY STORE,-74.6588,40.35,2408,463,0.7592,0.998,0.0,0.0,0.001,W
34004495831,H,Home,-74.6497,40.3584,2408,464,53874.0,W,COVANCE INC,-74.647,40.3187,2410,459,2.7472,0.909,0.009,0.009,0.073,W
34004495661,W,BRISTOL-MYERS SQUIBB INTL,-74.6502,40.3562,2408,464,53976.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.936,0.013,0.013,0.038,W
34004297970,W,TWIN OAKS MOVING & STORAGE,-74.6502,40.3562,2408,464,54258.0,O,TANDOORI BITE INDIAN CUISINE,-74.6605,40.3508,2408,463,0.6633,0.238,0.076,0.076,0.61,W
34004546366,W,MONEY WAREHOUSE INC,-74.6502,40.3562,2408,464,54270.0,O,AJIHEI,-74.6625,40.3496,2407,463,0.7924,0.191,0.081,0.081,0.647,W
42002492446,W,AAA TAXI INC,-74.6509,40.3604,2408,464,55594.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6195,0.907,0.009,0.009,0.074,W
42002398500,W,WAYNE MOVING & STORAGE CO,-74.6502,40.3562,2408,464,55670.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.168,0.083,0.083,0.666,W
34001278998,W,TWIN OAKS MOVING & STORAGE,-74.6502,40.3562,2408,464,55679.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.115,0.089,0.089,0.708,W
34004326016,W,AAA TAXI INC,-74.6509,40.3604,2408,464,55770.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.8708,0.0,0.031,0.02,0.949,W
34004393052,W,TWIN OAKS MOVING & STORAGE,-74.6502,40.3562,2408,464,55781.0,O,YMCA,-74.6642,40.3516,2407,463,0.8014,0.434,0.057,0.057,0.453,W
34001518169,W,EXECU CAR,-74.6502,40.3562,2408,464,55806.0,O,PRINCETON SURGICAL ASSOC,-74.6626,40.3575,2407,464,0.6559,0.958,0.004,0.004,0.034,W
34004504441,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,55892.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.134,0.089,0.777,S
34004542020,W,NOBLE,-74.6502,40.3562,2408,464,56123.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.991,0.002,0.002,0.005,W
34004500167,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56157.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.171,0.073,0.756,S
34004510298,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56172.0,O,NAKED PIZZA,-74.656,40.351,2408,463,0.5639,0.0,0.167,0.071,0.762,S
34004514659,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56296.0,O,BRYN MAWR WELLESLEY BOOK SALE,-74.6583,40.3518,2408,463,0.5235,0.0,0.139,0.092,0.769,S
34004515126,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56355.0,O,TORTUGA'S INC,-74.6646,40.356,2407,464,0.5032,0.0,0.15,0.1,0.75,S
34004510617,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56442.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.148,0.063,0.789,S
34004597232,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56453.0,H,Home,-74.6667,40.3501,2407,463,0.8394,0.0,0.172,0.074,0.754,S
34004595122,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56503.0,H,Home,-74.6629,40.3469,2407,463,0.9254,0.0,0.122,0.081,0.797,S
34004496383,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56627.0,O,TANDOORI BITE INDIAN CUISINE,-74.6605,40.3508,2408,463,0.6296,0.0,0.135,0.058,0.807,S
34004597084,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56657.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.136,0.058,0.805,S
34004596492,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56688.0,H,Home,-74.6667,40.3481,2407,463,0.9522,0.0,0.123,0.082,0.795,S
34004502358,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56722.0,O,ANN TAYLOR,-74.6614,40.3498,2408,463,0.7118,0.0,0.138,0.092,0.77,S
34004597207,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56729.0,H,Home,-74.6688,40.3495,2407,463,0.9481,0.0,0.143,0.095,0.762,S
34004590093,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56731.0,O,P J'S PANCAKE HOUSE RESTAURANT,-74.6575,40.3503,2408,463,0.6192,0.0,0.127,0.085,0.788,S
34004437560,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56733.0,O,P J'S PANCAKE HOUSE RESTAURANT,-74.6575,40.3503,2408,463,0.6192,0.0,0.132,0.057,0.811,S
34004508625,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56737.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.109,0.047,0.844,S
34004500747,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56743.0,O,TERESA'S CAFFE,-74.6607,40.35,2408,463,0.6821,0.0,0.136,0.058,0.805,S
34004597214,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56744.0,O,PRINCETON SPORTS BAR & GRILL,-74.6587,40.3503,2408,463,0.633,0.0,0.129,0.086,0.785,S
34004496320,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56747.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.117,0.078,0.805,S
34004499072,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56758.0,H,Home,-74.6675,40.3541,2407,464,0.6991,0.0,0.174,0.074,0.752,S
34004596863,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56768.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.991,0.002,0.002,0.005,S
34004500271,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56772.0,O,HAMILTON JEWELERS,-74.6596,40.35,2408,463,0.6666,0.151,0.085,0.085,0.679,S
34004498575,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56781.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.121,0.081,0.798,S
34004503681,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56783.0,H,Home,-74.6664,40.3581,2407,464,0.5506,0.0,0.097,0.065,0.838,S
34004514807,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56792.0,O,COUNTRYWIDE HOME LOANS,-74.6629,40.3492,2407,463,0.7816,0.0,0.0,0.0,0.0,S
34004590687,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56795.0,O,PRINCETON CORKSCREW WINESHOP,-74.6624,40.3507,2407,463,0.6737,0.0,0.113,0.048,0.839,S
34004512343,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56813.0,O,CORPORATE CARS OF AMERICA,-74.6518,40.3515,2408,463,0.5748,0.0,0.139,0.059,0.802,S
34004517765,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56819.0,O,WITHERSPOON LIBRARY CAFE,-74.6603,40.3518,2408,463,0.5619,0.0,0.143,0.061,0.796,S
34004504679,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56823.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.126,0.054,0.82,S
34004510816,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56838.0,O,HYATT REGENCY-PRINCETON,-74.6441,40.3244,2410,459,2.4889,0.0,0.104,0.069,0.827,S
34004512163,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56864.0,O,COX'S MARKET,-74.656,40.351,2408,463,0.5639,0.0,0.146,0.062,0.792,S
34004436425,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56872.0,O,TIGER INN,-74.6528,40.3488,2408,463,0.7375,0.0,0.135,0.058,0.807,S
34004515372,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56879.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.107,0.072,0.821,S
34004498576,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56883.0,H,Home,-74.656,40.3513,2408,463,0.5462,0.0,0.114,0.076,0.81,S
34004509280,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56903.0,O,PEACOCK INN,-74.6655,40.3491,2407,463,0.8552,0.0,0.094,0.063,0.843,S
34004503919,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56910.0,O,PALMER'S RESTAURANT AT NASSAU,-74.6609,40.3503,2408,463,0.665,0.0,0.111,0.048,0.841,S
34004508976,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56926.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.126,0.054,0.82,S
34004506041,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56930.0,O,GLORIA NILSON REALTORS,-74.6601,40.3507,2408,463,0.6241,0.0,0.143,0.095,0.762,S
34004515288,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56945.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.113,0.076,0.811,S
34004354315,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,56950.0,O,PRINCETON EAR NOSE & THROAT,-74.6617,40.3568,2407,464,0.6044,0.907,0.009,0.009,0.074,W
34004497134,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56962.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.144,0.096,0.76,S
34004514205,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56976.0,O,RALPH LAUREN,-74.6611,40.3494,2408,463,0.7313,0.0,0.167,0.071,0.762,S
34004597362,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56978.0,H,Home,-74.6713,40.3474,2407,463,1.1427,0.0,0.093,0.062,0.845,S
34004597357,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56980.0,H,Home,-74.6713,40.3474,2407,463,1.1427,0.0,0.126,0.054,0.82,S
34004597423,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56990.0,O,GARDEN CAFE & CATERERS-PRNCTN,-74.6642,40.3516,2407,463,0.6761,0.0,0.159,0.068,0.773,S
34004506746,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,56995.0,O,GUND INVESTMENT CORP,-74.663,40.3488,2407,463,0.8059,0.0,0.171,0.073,0.756,S
34004495942,H,Home,-74.6501,40.3577,2408,464,57000.0,W,COVANCE INC,-74.647,40.3187,2410,459,2.7004,0.161,0.084,0.084,0.671,W
34004508781,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57004.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.148,0.098,0.754,S
34004514311,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57025.0,O,GREENE STREET,-74.6569,40.3511,2408,463,0.5607,0.0,0.143,0.061,0.796,S
34004509659,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57031.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.115,0.077,0.808,S
34004500396,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57036.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.122,0.082,0.796,S
34004503261,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57036.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.113,0.048,0.839,S
34004578456,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57037.0,O,PAUL ROBESON CTR-THE ARTS,-74.6612,40.3523,2407,463,0.6398,0.377,0.062,0.062,0.498,W
34004596518,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57043.0,H,Home,-74.6691,40.3541,2407,464,0.7742,0.987,0.003,0.003,0.008,S
34004503425,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57045.0,O,NEARLY NEW,-74.6527,40.3521,2408,463,0.5202,0.0,0.174,0.075,0.751,S
34004509469,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57049.0,O,MILHOLLAND & OLSON INC,-74.6642,40.3482,2407,463,0.875,0.0,0.136,0.09,0.774,S
34004502599,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57050.0,O,AU COURANT OPTICIANS,-74.662,40.3503,2407,463,0.6878,0.0,0.153,0.065,0.782,S
34004505597,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57066.0,O,ELEMENTS RESTAURANT,-74.669,40.3551,2407,464,0.7373,0.0,0.112,0.048,0.84,S
34004517729,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57068.0,O,VARSITY LIQUORS,-74.6527,40.3521,2408,463,0.5202,0.0,0.166,0.071,0.763,S
34004597375,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57077.0,H,Home,-74.6713,40.3474,2407,463,1.1427,0.0,0.096,0.064,0.84,S
34004504254,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57086.0,H,Home,-74.6662,40.3556,2407,464,0.5915,0.0,0.118,0.079,0.803,S
34004430561,W,PATRICIA J RIVELL,-74.6498,40.3603,2408,464,57094.0,O,OLSON'S FINE FOODS,-74.6619,40.3503,2407,463,0.9412,0.914,0.017,0.017,0.052,W
34004590630,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57104.0,H,Home,-74.653,40.3511,2408,463,0.5812,0.0,0.136,0.058,0.805,S
34004498655,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57105.0,H,Home,-74.6594,40.3505,2408,463,0.6292,0.0,0.145,0.062,0.793,S
34004498906,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57106.0,H,Home,-74.6654,40.3532,2407,463,0.6472,0.0,0.122,0.081,0.797,S
34004534132,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57107.0,O,WITHERSPOON GRILL,-74.6597,40.3501,2408,463,0.6577,0.976,0.005,0.005,0.014,W
36002484169,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57107.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.6951,0.979,0.002,0.002,0.017,W
34004505240,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57119.0,O,HOWARD DESIGN GROUP,-74.6629,40.3492,2407,463,0.7816,0.0,0.165,0.071,0.764,S
34004498488,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57120.0,H,Home,-74.6581,40.3508,2408,463,0.5908,0.0,0.1,0.067,0.833,S
34004529086,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57128.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.938,0.012,0.012,0.037,W
34004498107,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57143.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.7323,0.197,0.08,0.08,0.642,S
34006948989,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57147.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.5548,0.0,0.0,0.0,0.0,W
34004437171,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57149.0,O,PAUL ROBESON CTR-THE ARTS,-74.6612,40.3523,2407,463,0.6398,0.321,0.068,0.068,0.543,W
34004800581,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57158.0,O,PANERA BREAD,-74.6583,40.3505,2408,463,0.5864,0.731,0.027,0.027,0.215,W
34004356453,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57162.0,O,PRINCETON UNIVERSITY THTR-DNCE,-74.6565,40.3505,2408,463,0.5171,0.456,0.054,0.054,0.435,W
34001512875,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57162.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.994,0.001,0.001,0.004,W
34004508548,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57179.0,O,N T CALLAWAY REAL ESTATE,-74.6639,40.3494,2407,463,0.7939,0.0,0.139,0.093,0.768,S
34004501213,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57182.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.167,0.071,0.762,S
34004507514,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57190.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.111,0.074,0.815,S
34004406186,W,PATRICIA J RIVELL,-74.6498,40.3603,2408,464,57203.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.8956,0.158,0.084,0.084,0.674,W
34004360241,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57204.0,O,CONTE'S PIZZERIA,-74.6634,40.3597,2407,464,0.7329,0.95,0.01,0.01,0.03,W
34004498907,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57207.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.118,0.078,0.804,S
34004509711,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57213.0,O,GREENWAY CAFE,-74.647,40.3187,2410,459,2.8394,0.0,0.159,0.068,0.773,S
34004239254,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57214.0,O,CARTER & CAVERO OLD WORLD,-74.6616,40.3497,2407,463,0.7502,0.906,0.009,0.009,0.075,W
34004502579,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57227.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.12,0.051,0.829,S
34002829675,W,TWIN OAKS MOVING & STORAGE,-74.6502,40.3562,2408,464,57233.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.34,0.066,0.066,0.528,W
34001601379,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57237.0,O,NASSAU INN,-74.6609,40.3503,2408,463,0.5599,0.96,0.008,0.008,0.024,W
34004415451,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57239.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.119,0.088,0.088,0.705,W
34004365950,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57239.0,O,WAYNE F JENTIS LLC,-74.6591,40.3502,2408,463,0.6292,0.918,0.016,0.016,0.049,W
34004480257,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57244.0,O,UNIVERSITY MEDICAL CTR-PRNCTN,-74.6617,40.3568,2407,464,0.6044,0.302,0.14,0.14,0.419,W
34004497937,H,Home,-74.6544,40.3542,2408,464,57249.0,W,ROCKWOOD SPECIALTIES GROUP INC,-74.649,40.3225,2410,459,2.2096,0.556,0.044,0.044,0.355,W
34004515120,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57250.0,O,PRINCETON UNIVERSITY STORE,-74.6588,40.35,2408,463,0.6546,0.0,0.16,0.069,0.771,S
34004510230,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57250.0,O,PRINCETON SPORTS BAR & GRILL,-74.6587,40.3503,2408,463,0.633,0.0,0.108,0.072,0.82,S
34004502485,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57257.0,O,CVS PHARMACY,-74.6563,40.3511,2408,463,0.5621,0.0,0.103,0.068,0.829,S
34004418235,W,SAFETY FIRST DRIVING SCHOOL,-74.6502,40.3562,2408,464,57264.0,O,ANN TAYLOR,-74.6614,40.3498,2408,463,0.7426,0.184,0.082,0.082,0.653,W
34001508655,W,PRINCETON HIGH SCHOOL,-74.6569,40.3569,2408,464,57265.0,O,BIRKENSTOCK,-74.6631,40.3495,2407,463,0.6049,0.236,0.076,0.076,0.611,W
34004370934,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57269.0,O,LULULEMON ATHLETICA,-74.6621,40.3495,2407,463,0.7818,0.96,0.008,0.008,0.024,W
42002760957,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57282.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.753,0.025,0.025,0.198,W
34004515911,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57284.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6758,0.0,0.159,0.068,0.773,S
34004425915,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57287.0,O,TICO'S EATERY & JUICE BAR,-74.6601,40.3507,2408,463,0.6467,0.466,0.053,0.053,0.427,W
34004502361,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57288.0,O,CVS PHARMACY,-74.6563,40.3511,2408,463,0.5621,0.0,0.171,0.073,0.756,S
34001294957,W,PRINCETON HIGH SCHOOL,-74.6569,40.3569,2408,464,57289.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.5072,0.411,0.059,0.059,0.471,W
34004597371,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57293.0,H,Home,-74.6713,40.3474,2407,463,1.1427,0.0,0.106,0.046,0.848,S
34004510297,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57293.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.8394,0.0,0.151,0.065,0.784,S
34004903934,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57302.0,O,PRINCETON RECORD EXCHANGE,-74.659,40.3506,2408,463,0.6051,0.0,0.0,0.0,0.0,W
34004518718,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57304.0,O,MEDITERRA RESTAURANT & BAR,-74.6622,40.3508,2407,463,0.585,0.946,0.005,0.005,0.043,W
34004293012,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57316.0,O,PRINCETON HEALTHCARE MGMT SVC,-74.648,40.322,2410,459,2.3697,0.963,0.004,0.004,0.03,W
34004480747,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57318.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.138,0.086,0.086,0.69,W
34004595125,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57324.0,H,Home,-74.6629,40.3469,2407,463,0.9254,0.0,0.17,0.073,0.757,S
34004495909,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57344.0,O,TRIUMPH BREWING CO,-74.6582,40.3504,2408,463,0.6196,0.0,0.158,0.068,0.774,S
34004569795,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57346.0,O,WITHERSPOON GRILL,-74.6597,40.3501,2408,463,0.535,0.2,0.08,0.08,0.64,W
42002614581,W,SAFETY FIRST DRIVING SCHOOL,-74.6502,40.3562,2408,464,57349.0,O,J B WINBERIE RESTAURANT & BAR,-74.6607,40.3494,2408,463,0.7291,0.0,0.0,0.0,0.0,W
34004358464,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57358.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6003,0.921,0.016,0.016,0.047,W
34004485683,W,JOHN WITHERSPOON MIDDLE SCHOOL,-74.6549,40.3589,2408,464,57361.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6768,0.91,0.009,0.009,0.072,W
34004506555,S,PRINCETON HIGH,-74.6561,40.3592,2408,464,57362.0,O,WPRB,-74.657,40.3504,2408,463,0.6139,0.0,0.134,0.089,0.777,S
42002359477,W,WESTMINSTER CONSERVATORY-MUSIC,-74.6539,40.3564,2408,464,57363.0,O,PRINCETON UNIVERSITY,-74.6557,40.3486,2408,463,0.5481,0.351,0.065,0.065,0.519,W
42002445844,W,WESTMINSTER CONSERVATORY-MUSIC,-74.6539,40.3564,2408,464,57364.0,O,PAPERY OF PRINCETON,-74.6614,40.351,2407,463,0.5459,0.99,0.001,0.001,0.008,W
34004220525,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57373.0,O,GLORIA NILSON REALTORS,-74.6601,40.3507,2408,463,0.6467,0.697,0.03,0.03,0.242,W
34001194014,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57374.0,O,COVANCE INC,-74.647,40.3187,2410,459,2.6317,0.569,0.043,0.043,0.345,W
34004428387,W,WOODROW WILSON SCHOOL,-74.6502,40.3562,2408,464,57385.0,O,HYATT REGENCY-PRINCETON,-74.6441,40.3244,2410,459,2.227,0.933,0.007,0.007,0.054,W
34004232799,W,EDUCATIONAL TESTING SVC,-74.6502,40.3562,2408,464,57387.0,O,HEARTLAND PAYMENT SYSTEMS INC,-74.66,40.3499,2408,463,0.6785,0.0,0.006,0.004,0.99,W
34004459548,W,WESTMINSTER CHOIR COLLEGE,-74.6539,40.3564,2408,464,57391.0,O,INFINI-T CAFE SPICE SOUK,-74.6608,40.351,2408,463,0.5229,0.0,0.0,0.0,0.0,W
